18:33:18 INFO  manager.ApplicationManager - All tests start in 'Chrome' browser
18:33:27 INFO  manager.MyListener - Start find 'element'-----> By.xpath: //button[text()='Sign Out']
18:33:28 INFO  manager.MyListener - The element with 'locator'---> By.xpath: //button[text()='Sign Out']--> was found
18:33:28 INFO  manager.MyListener - Start find 'element'-----> By.xpath: //button[text()='Sign Out']
18:33:28 INFO  manager.MyListener - The element with 'locator'---> By.xpath: //button[text()='Sign Out']--> was found
18:33:28 INFO  tests.TestBase - The test start with email:lina@gmail.com && password :Lina12345$
18:33:28 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [href= '/login']
18:33:28 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [href= '/login']--> was found
18:33:28 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [placeholder='Email']
18:33:28 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [placeholder='Email']--> was found
18:33:28 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [placeholder='Email']
18:33:28 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [placeholder='Email']--> was found
18:33:28 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [placeholder='Email']
18:33:28 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [placeholder='Email']--> was found
18:33:28 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [placeholder='Password']
18:33:28 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [placeholder='Password']--> was found
18:33:28 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [placeholder='Password']
18:33:28 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [placeholder='Password']--> was found
18:33:28 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [placeholder='Password']
18:33:28 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [placeholder='Password']--> was found
18:33:28 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: button
18:33:28 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: button--> was found
18:33:30 INFO  manager.MyListener - Start find 'element'-----> By.xpath: //button[text()='Sign Out']
18:33:31 INFO  manager.MyListener - The element with 'locator'---> By.xpath: //button[text()='Sign Out']--> was found
18:33:31 INFO  tests.TestBase - Name of test --->loginSuccessTestDataProvider
18:33:31 INFO  manager.MyListener - Start find 'element'-----> By.xpath: //button[text()='Sign Out']
18:33:31 INFO  manager.MyListener - The element with 'locator'---> By.xpath: //button[text()='Sign Out']--> was found
18:33:31 INFO  manager.MyListener - Start find 'element'-----> By.xpath: //button[text()='Sign Out']
18:33:31 INFO  manager.MyListener - The element with 'locator'---> By.xpath: //button[text()='Sign Out']--> was found
18:33:31 INFO  tests.TestBase - The test start with email:lina@gmail.com && password :Lina12345$
18:33:31 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [href= '/login']
18:33:31 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [href= '/login']--> was found
18:33:31 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [placeholder='Email']
18:33:31 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [placeholder='Email']--> was found
18:33:31 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [placeholder='Email']
18:33:31 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [placeholder='Email']--> was found
18:33:31 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [placeholder='Email']
18:33:31 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [placeholder='Email']--> was found
18:33:31 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [placeholder='Password']
18:33:31 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [placeholder='Password']--> was found
18:33:31 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [placeholder='Password']
18:33:31 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [placeholder='Password']--> was found
18:33:31 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [placeholder='Password']
18:33:31 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [placeholder='Password']--> was found
18:33:31 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: button
18:33:31 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: button--> was found
18:33:34 INFO  manager.MyListener - Start find 'element'-----> By.xpath: //button[text()='Sign Out']
18:33:34 INFO  manager.MyListener - The element with 'locator'---> By.xpath: //button[text()='Sign Out']--> was found
