19:13:44 INFO  manager.ApplicationManager - All tests start in 'Chrome' browser
19:13:53 INFO  manager.MyListener - The element with 'locator'---> By.xpath: //button[text()='Sign Out']--> was found
19:13:53 INFO  manager.MyListener - Start find 'element'-----> By.xpath: //button[text()='Sign Out']
19:13:53 INFO  manager.MyListener - The element with 'locator'---> By.xpath: //button[text()='Sign Out']--> was found
19:13:53 INFO  tests.TestBase - The test start with email:lina@gmail.com && password :Lina12345$
19:13:53 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [href= '/login']
19:13:53 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [href= '/login']--> was found
19:13:53 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [placeholder='Email']
19:13:53 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [placeholder='Email']--> was found
19:13:53 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [placeholder='Email']
19:13:53 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [placeholder='Email']--> was found
19:13:53 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [placeholder='Email']
19:13:53 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [placeholder='Email']--> was found
19:13:53 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [placeholder='Password']
19:13:53 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [placeholder='Password']--> was found
19:13:53 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [placeholder='Password']
19:13:53 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [placeholder='Password']--> was found
19:13:54 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [placeholder='Password']
19:13:54 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [placeholder='Password']--> was found
19:13:54 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: button
19:13:54 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: button--> was found
19:13:56 INFO  manager.MyListener - Start find 'element'-----> By.xpath: //button[text()='Sign Out']
19:13:56 INFO  manager.MyListener - The element with 'locator'---> By.xpath: //button[text()='Sign Out']--> was found
19:13:56 INFO  tests.TestBase - Name of test --->loginSuccessTestDataProvider
19:13:56 INFO  manager.MyListener - Start find 'element'-----> By.xpath: //button[text()='Sign Out']
19:13:56 INFO  manager.MyListener - The element with 'locator'---> By.xpath: //button[text()='Sign Out']--> was found
19:13:56 INFO  manager.MyListener - Start find 'element'-----> By.xpath: //button[text()='Sign Out']
19:13:56 INFO  manager.MyListener - The element with 'locator'---> By.xpath: //button[text()='Sign Out']--> was found
19:13:56 INFO  tests.TestBase - The test start with email:lina@gmail.com && password :Lina12345$
19:13:56 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [href= '/login']
19:13:56 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [href= '/login']--> was found
19:13:56 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [placeholder='Email']
19:13:56 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [placeholder='Email']--> was found
19:13:56 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [placeholder='Email']
19:13:56 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [placeholder='Email']--> was found
19:13:56 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [placeholder='Email']
19:13:56 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [placeholder='Email']--> was found
19:13:56 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [placeholder='Password']
19:13:56 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [placeholder='Password']--> was found
19:13:56 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [placeholder='Password']
19:13:56 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [placeholder='Password']--> was found
19:13:56 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [placeholder='Password']
19:13:56 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [placeholder='Password']--> was found
19:13:56 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: button
19:13:56 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: button--> was found
19:13:58 INFO  manager.MyListener - Start find 'element'-----> By.xpath: //button[text()='Sign Out']
19:13:58 INFO  manager.MyListener - The element with 'locator'---> By.xpath: //button[text()='Sign Out']--> was found
19:13:58 INFO  tests.TestBase - Name of test --->loginSuccessTestDataProvider
19:13:58 INFO  manager.MyListener - Start find 'element'-----> By.xpath: //button[text()='Sign Out']
19:13:58 INFO  manager.MyListener - The element with 'locator'---> By.xpath: //button[text()='Sign Out']--> was found
19:13:58 INFO  manager.MyListener - Start find 'element'-----> By.xpath: //button[text()='Sign Out']
19:13:58 INFO  manager.MyListener - The element with 'locator'---> By.xpath: //button[text()='Sign Out']--> was found
19:13:58 INFO  tests.TestBase - The test 'Login valid data' start with data---->User{email='lina@gmail.com', password='Lina12345$'}
19:13:58 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [href= '/login']
19:13:58 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [href= '/login']--> was found
19:13:58 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [placeholder='Email']
19:13:59 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [placeholder='Email']--> was found
19:13:59 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [placeholder='Email']
19:13:59 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [placeholder='Email']--> was found
19:13:59 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [placeholder='Email']
19:13:59 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [placeholder='Email']--> was found
19:13:59 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [placeholder='Password']
19:13:59 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [placeholder='Password']--> was found
19:13:59 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [placeholder='Password']
19:13:59 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [placeholder='Password']--> was found
19:13:59 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [placeholder='Password']
19:13:59 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [placeholder='Password']--> was found
19:13:59 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: button
19:13:59 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: button--> was found
19:14:01 INFO  manager.MyListener - Start find 'element'-----> By.xpath: //button[text()='Sign Out']
19:14:01 INFO  manager.MyListener - The element with 'locator'---> By.xpath: //button[text()='Sign Out']--> was found
19:14:01 INFO  tests.TestBase - Name of test --->loginSuccessTestDataProvider
19:14:01 INFO  manager.MyListener - Start find 'element'-----> By.xpath: //button[text()='Sign Out']
19:14:01 INFO  manager.MyListener - The element with 'locator'---> By.xpath: //button[text()='Sign Out']--> was found
19:14:01 INFO  manager.MyListener - Start find 'element'-----> By.xpath: //button[text()='Sign Out']
19:14:01 INFO  manager.MyListener - The element with 'locator'---> By.xpath: //button[text()='Sign Out']--> was found
19:14:01 INFO  tests.TestBase - The test 'Login valid data' start with data---->User{email='noa@gmail.com', password='Nnoa12345$'}
19:14:01 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [href= '/login']
19:14:01 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [href= '/login']--> was found
19:14:01 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [placeholder='Email']
19:14:01 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [placeholder='Email']--> was found
19:14:01 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [placeholder='Email']
19:14:01 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [placeholder='Email']--> was found
19:14:01 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [placeholder='Email']
19:14:01 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [placeholder='Email']--> was found
19:14:01 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [placeholder='Password']
19:14:01 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [placeholder='Password']--> was found
19:14:01 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [placeholder='Password']
19:14:01 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [placeholder='Password']--> was found
19:14:01 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: [placeholder='Password']
19:14:01 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: [placeholder='Password']--> was found
19:14:02 INFO  manager.MyListener - Start find 'element'-----> By.cssSelector: button
19:14:02 INFO  manager.MyListener - The element with 'locator'---> By.cssSelector: button--> was found
19:14:04 INFO  manager.MyListener - Start find 'element'-----> By.xpath: //button[text()='Sign Out']
19:14:04 INFO  manager.MyListener - The element with 'locator'---> By.xpath: //button[text()='Sign Out']--> was found
